P0A7E	תקלה P0A7E - Hybrid/EV Battery Pack A Over Temperature	Hybrid/EV Battery Pack A Over Temperature
P0A7F	תקלה P0A7F - Hybrid/EV Battery Pack A Deterioration	Hybrid/EV Battery Pack A Deterioration
P0A80	תקלה P0A80 - Replace Hybrid/EV Battery Pack	Replace Hybrid/EV Battery Pack
P0A81	Hybrid/EV Battery Pack מאוורר קירור 1 מעגל בקרה • מעגל פתוח / נתק	Hybrid/EV Battery Pack Cooling Fan 1 Control Circuit/Open
P0A82	Hybrid/EV Battery Pack מאוורר קירור 1 ביצועים לקויים/Stuck Off	Hybrid/EV Battery Pack Cooling Fan 1 Performance/Stuck Off
P0A83	Hybrid/EV Battery Pack מאוורר קירור 1 Stuck On	Hybrid/EV Battery Pack Cooling Fan 1 Stuck On
P0A84	Hybrid/EV Battery Pack מאוורר קירור 1 Control מעגל • מתח נמוך	Hybrid/EV Battery Pack Cooling Fan 1 Control Circuit Low
P0A85	Hybrid/EV Battery Pack מאוורר קירור 1 Control מעגל • מתח גבוה	Hybrid/EV Battery Pack Cooling Fan 1 Control Circuit High
P0A86	14 Volt Power Module Current Sensor A מעגל	14 Volt Power Module Current Sensor A Circuit
P0A87	14 Volt Power Module Current Sensor A מעגל • חריגה מטווח / ביצועים לקויים	14 Volt Power Module Current Sensor A Circuit Range/Performance
P0A88	14 Volt Power Module Current Sensor A מעגל • מתח נמוך	14 Volt Power Module Current Sensor A Circuit Low
P0A89	14 Volt Power Module Current Sensor A מעגל • מתח גבוה	14 Volt Power Module Current Sensor A Circuit High
P0A8A	14 Volt Power Module Current Sensor A מעגל • תקלה לסירוגין	14 Volt Power Module Current Sensor A Circuit Intermittent
P0A8B	תקלה P0A8B - 14 Volt Power Module System Voltage	14 Volt Power Module System Voltage
P0A8C	תקלה P0A8C - 14 Volt Power Module System Voltage Unstable	14 Volt Power Module System Voltage Unstable
P0A8D	תקלה P0A8D - 14 Volt Power Module System Voltage Low	14 Volt Power Module System Voltage Low
P0A8E	תקלה P0A8E - 14 Volt Power Module System Voltage High	14 Volt Power Module System Voltage High
P0A8F	14 Volt Power Module System ביצועים לקויים	14 Volt Power Module System Performance
P0A90	Drive Motor A ביצועים לקויים	Drive Motor A Performance
P0A91	Drive Motor B ביצועים לקויים	Drive Motor B Performance
P0A92	Hybrid גנרטור / מחולל ביצועים לקויים	Hybrid Generator Performance
P0A93	ממיר מתח (אינוורטר) A Cooling System ביצועים לקויים	Inverter A Cooling System Performance
P0A94	DC/DC Converter A ביצועים לקויים	DC/DC Converter A Performance
P0A95	מתח גבוה (HV) Fuse A	High Voltage Fuse A
P0A96	Hybrid/EV Battery Pack מאוורר קירור 2 מעגל בקרה • מעגל פתוח / נתק	Hybrid/EV Battery Pack Cooling Fan 2 Control Circuit/Open
P0A97	Hybrid/EV Battery Pack מאוורר קירור 2 ביצועים לקויים/Stuck Off	Hybrid/EV Battery Pack Cooling Fan 2 Performance/Stuck Off
P0A98	Hybrid/EV Battery Pack מאוורר קירור 2 Stuck On	Hybrid/EV Battery Pack Cooling Fan 2 Stuck On
P0A99	Hybrid/EV Battery Pack מאוורר קירור 2 Control מעגל • מתח נמוך	Hybrid/EV Battery Pack Cooling Fan 2 Control Circuit Low
P0A9A	Hybrid/EV Battery Pack מאוורר קירור 2 Control מעגל • מתח גבוה	Hybrid/EV Battery Pack Cooling Fan 2 Control Circuit High
P0A9B	Hybrid/EV Battery Temperature Sensor A מעגל	Hybrid/EV Battery Temperature Sensor A Circuit
P0A9C	Hybrid/EV Battery Temperature Sensor A מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Temperature Sensor A Circuit Range/Performance
P0A9D	Hybrid/EV Battery Temperature Sensor A מעגל • מתח נמוך	Hybrid/EV Battery Temperature Sensor A Circuit Low
P0A9E	Hybrid/EV Battery Temperature Sensor A מעגל • מתח גבוה	Hybrid/EV Battery Temperature Sensor A Circuit High
P0A9F	Hybrid/EV Battery Temperature Sensor A מעגל • תקלה לסירוגין / בלתי יציבה	Hybrid/EV Battery Temperature Sensor A Circuit Intermittent/Erratic
P0AA0	Hybrid/EV Battery Positive Contactor מעגל	Hybrid/EV Battery Positive Contactor Circuit
P0AA1	Hybrid/EV Battery Positive Contactor מעגל תקוע במצב סגור	Hybrid/EV Battery Positive Contactor Circuit Stuck Closed
P0AA2	Hybrid/EV Battery Positive Contactor מעגל תקוע במצב פתוח	Hybrid/EV Battery Positive Contactor Circuit Stuck Open
P0AA3	Hybrid/EV Battery Negative Contactor מעגל	Hybrid/EV Battery Negative Contactor Circuit
P0AA4	Hybrid/EV Battery Negative Contactor מעגל תקוע במצב סגור	Hybrid/EV Battery Negative Contactor Circuit Stuck Closed
P0AA5	Hybrid/EV Battery Negative Contactor מעגל תקוע במצב פתוח	Hybrid/EV Battery Negative Contactor Circuit Stuck Open
P0AA6	תקלה P0AA6 - Hybrid/EV Battery Voltage System Isolation Fault	Hybrid/EV Battery Voltage System Isolation Fault
P0AA7	Hybrid/EV Battery Voltage Isolation Sensor מעגל	Hybrid/EV Battery Voltage Isolation Sensor Circuit
P0AA8	Hybrid/EV Battery Voltage Isolation Sensor מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Voltage Isolation Sensor Circuit Range/Performance
P0AA9	Hybrid/EV Battery Voltage Isolation Sensor מעגל • מתח נמוך	Hybrid/EV Battery Voltage Isolation Sensor Circuit Low
P0AAA	Hybrid/EV Battery Voltage Isolation Sensor מעגל • מתח גבוה	Hybrid/EV Battery Voltage Isolation Sensor Circuit High
P0AAB	Hybrid/EV Battery Voltage Isolation Sensor מעגל • תקלה לסירוגין / בלתי יציבה	Hybrid/EV Battery Voltage Isolation Sensor Circuit Intermittent/Erratic
P0AAC	Hybrid/EV Battery Pack Air Temperature Sensor A מעגל	Hybrid/EV Battery Pack Air Temperature Sensor A Circuit
P0AAD	Hybrid/EV Battery Pack Air Temperature Sensor A מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Pack Air Temperature Sensor A Circuit Range/Performance
P0AAE	Hybrid/EV Battery Pack Air Temperature Sensor A מעגל • מתח נמוך	Hybrid/EV Battery Pack Air Temperature Sensor A Circuit Low
P0AAF	Hybrid/EV Battery Pack Air Temperature Sensor A מעגל • מתח גבוה	Hybrid/EV Battery Pack Air Temperature Sensor A Circuit High
P0AB0	Hybrid/EV Battery Pack Air Temperature Sensor A מעגל • תקלה לסירוגין / בלתי יציבה	Hybrid/EV Battery Pack Air Temperature Sensor A Circuit Intermittent/Erratic
P0AB1	Hybrid/EV Battery Pack Air Temperature Sensor B מעגל	Hybrid/EV Battery Pack Air Temperature Sensor B Circuit
P0AB2	Hybrid/EV Battery Pack Air Temperature Sensor B מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Pack Air Temperature Sensor B Circuit Range/Performance
P0AB3	Hybrid/EV Battery Pack Air Temperature Sensor B מעגל • מתח נמוך	Hybrid/EV Battery Pack Air Temperature Sensor B Circuit Low
P0AB4	Hybrid/EV Battery Pack Air Temperature Sensor B מעגל • מתח גבוה	Hybrid/EV Battery Pack Air Temperature Sensor B Circuit High
P0AB5	Hybrid/EV Battery Pack Air Temperature Sensor B מעגל • תקלה לסירוגין / בלתי יציבה	Hybrid/EV Battery Pack Air Temperature Sensor B Circuit Intermittent/Erratic
P0AB6	Engine Mount B מעגל בקרה • מעגל פתוח / נתק	Engine Mount B Control Circuit/Open
P0AB7	Engine Mount B Control מעגל • מתח נמוך	Engine Mount B Control Circuit Low
P0AB8	Engine Mount B Control מעגל • מתח גבוה	Engine Mount B Control Circuit High
P0AB9	Hybrid/EV System ביצועים לקויים	Hybrid/EV System Performance
P0ABA	Hybrid/EV Battery Pack Voltage Sense A מעגל	Hybrid/EV Battery Pack Voltage Sense A Circuit
P0ABB	Hybrid/EV Battery Pack Voltage Sense A מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Pack Voltage Sense A Circuit Range/Performance
P0ABC	Hybrid/EV Battery Pack Voltage Sense A מעגל • מתח נמוך	Hybrid/EV Battery Pack Voltage Sense A Circuit Low
P0ABD	Hybrid/EV Battery Pack Voltage Sense A מעגל • מתח גבוה	Hybrid/EV Battery Pack Voltage Sense A Circuit High
P0ABE	Hybrid/EV Battery Pack Voltage Sense A מעגל • תקלה לסירוגין / בלתי יציבה	Hybrid/EV Battery Pack Voltage Sense A Circuit Intermittent/Erratic
P0ABF	Hybrid/EV Battery Pack Current Sensor A מעגל	Hybrid/EV Battery Pack Current Sensor A Circuit
P0AC0	Hybrid/EV Battery Pack Current Sensor A מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Pack Current Sensor A Circuit Range/Performance
P0AC1	Hybrid/EV Battery Pack Current Sensor A מעגל • מתח נמוך	Hybrid/EV Battery Pack Current Sensor A Circuit Low
P0AC2	Hybrid/EV Battery Pack Current Sensor A מעגל • מתח גבוה	Hybrid/EV Battery Pack Current Sensor A Circuit High
P0AC3	Hybrid/EV Battery Pack Current Sensor A מעגל • תקלה לסירוגין / בלתי יציבה	Hybrid/EV Battery Pack Current Sensor A Circuit Intermittent/Erratic
P0AC4	Hybrid/EV מחשב ניהול מנוע (PCM) Requested MIL Illumination	Hybrid/EV Powertrain Control Module Requested MIL Illumination
P0AC5	Hybrid/EV Battery Temperature Sensor B מעגל	Hybrid/EV Battery Temperature Sensor B Circuit
P0AC6	Hybrid/EV Battery Temperature Sensor B מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Temperature Sensor B Circuit Range/Performance
P0AC7	Hybrid/EV Battery Temperature Sensor B מעגל • מתח נמוך	Hybrid/EV Battery Temperature Sensor B Circuit Low
P0AC8	Hybrid/EV Battery Temperature Sensor B מעגל • מתח גבוה	Hybrid/EV Battery Temperature Sensor B Circuit High
P0AC9	Hybrid/EV Battery Temperature Sensor B מעגל • תקלה לסירוגין / בלתי יציבה	Hybrid/EV Battery Temperature Sensor B Circuit Intermittent/Erratic
P0ACA	Hybrid/EV Battery Temperature Sensor C מעגל	Hybrid/EV Battery Temperature Sensor C Circuit
P0ACB	Hybrid/EV Battery Temperature Sensor C מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Temperature Sensor C Circuit Range/Performance
P0ACC	Hybrid/EV Battery Temperature Sensor C מעגל • מתח נמוך	Hybrid/EV Battery Temperature Sensor C Circuit Low
P0ACD	Hybrid/EV Battery Temperature Sensor C מעגל • מתח גבוה	Hybrid/EV Battery Temperature Sensor C Circuit High
P0ACE	Hybrid/EV Battery Temperature Sensor C מעגל • תקלה לסירוגין / בלתי יציבה	Hybrid/EV Battery Temperature Sensor C Circuit Intermittent/Erratic
P0ACF	Hybrid/EV Battery Pack מאוורר קירור 3 מעגל בקרה • מעגל פתוח / נתק	Hybrid/EV Battery Pack Cooling Fan 3 Control Circuit/Open
P0AD0	Hybrid/EV Battery Pack מאוורר קירור 3 ביצועים לקויים/Stuck Off	Hybrid/EV Battery Pack Cooling Fan 3 Performance/Stuck Off
P0AD1	Hybrid/EV Battery Pack מאוורר קירור 3 Stuck On	Hybrid/EV Battery Pack Cooling Fan 3 Stuck On
P0AD2	Hybrid/EV Battery Pack מאוורר קירור 3 Control מעגל • מתח נמוך	Hybrid/EV Battery Pack Cooling Fan 3 Control Circuit Low
P0AD3	Hybrid/EV Battery Pack מאוורר קירור 3 Control מעגל • מתח גבוה	Hybrid/EV Battery Pack Cooling Fan 3 Control Circuit High
P0AD4	תקלה P0AD4 - Hybrid/EV Battery Pack Air Flow System Insufficient Air Flow	Hybrid/EV Battery Pack Air Flow System Insufficient Air Flow
P0AD5	Hybrid/EV Battery Pack Air Flow Valve A מעגל בקרה • מעגל פתוח / נתק	Hybrid/EV Battery Pack Air Flow Valve A Control Circuit/Open
P0AD6	Hybrid/EV Battery Pack Air Flow Valve A Control מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Pack Air Flow Valve A Control Circuit Range/Performance
P0AD7	Hybrid/EV Battery Pack Air Flow Valve A Control מעגל • מתח נמוך	Hybrid/EV Battery Pack Air Flow Valve A Control Circuit Low
P0AD8	Hybrid/EV Battery Pack Air Flow Valve A Control מעגל • מתח גבוה	Hybrid/EV Battery Pack Air Flow Valve A Control Circuit High
P0AD9	Hybrid/EV Battery Positive Contactor מעגל בקרה • מעגל פתוח / נתק	Hybrid/EV Battery Positive Contactor Control Circuit/Open
P0ADA	Hybrid/EV Battery Positive Contactor Control מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Positive Contactor Control Circuit Range/Performance
P0ADB	Hybrid/EV Battery Positive Contactor Control מעגל • מתח נמוך	Hybrid/EV Battery Positive Contactor Control Circuit Low
P0ADC	Hybrid/EV Battery Positive Contactor Control מעגל • מתח גבוה	Hybrid/EV Battery Positive Contactor Control Circuit High
P0ADD	Hybrid/EV Battery Negative Contactor מעגל בקרה • מעגל פתוח / נתק	Hybrid/EV Battery Negative Contactor Control Circuit/Open
P0ADE	Hybrid/EV Battery Negative Contactor Control מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Negative Contactor Control Circuit Range/Performance
P0ADF	Hybrid/EV Battery Negative Contactor Control מעגל • מתח נמוך	Hybrid/EV Battery Negative Contactor Control Circuit Low
P0AE0	Hybrid/EV Battery Negative Contactor Control מעגל • מתח גבוה	Hybrid/EV Battery Negative Contactor Control Circuit High
P0AE1	Hybrid/EV Battery Precharge Contactor מעגל	Hybrid/EV Battery Precharge Contactor Circuit
P0AE2	Hybrid/EV Battery Precharge Contactor מעגל תקוע במצב סגור	Hybrid/EV Battery Precharge Contactor Circuit Stuck Closed
P0AE3	Hybrid/EV Battery Precharge Contactor מעגל תקוע במצב פתוח	Hybrid/EV Battery Precharge Contactor Circuit Stuck Open
P0AE4	Hybrid/EV Battery Precharge Contactor A מעגל בקרה • מעגל פתוח / נתק	Hybrid/EV Battery Precharge Contactor A Control Circuit/Open
P0AE5	Hybrid/EV Battery Precharge Contactor A Control מעגל • חריגה מטווח / ביצועים לקויים	Hybrid/EV Battery Precharge Contactor A Control Circuit Range/Performance
P0AE6	Hybrid/EV Battery Precharge Contactor A Control מעגל • מתח נמוך	Hybrid/EV Battery Precharge Contactor A Control Circuit Low
P0AE7	Hybrid/EV Battery Precharge Contactor A Control מעגל • מתח גבוה	Hybrid/EV Battery Precharge Contactor A Control Circuit High
P0AE8	Hybrid/EV Battery Temperature Sensor D מעגל	Hybrid/EV Battery Temperature Sensor D Circuit
